Algoritmo,Numero de estado,Valores de h
Genetic Algorithm,854,12
Genetic Algorithm,855,18
Genetic Algorithm,856,15
Genetic Algorithm,857,10
Genetic Algorithm,858,16
Genetic Algorithm,859,7
Genetic Algorithm,860,14
Genetic Algorithm,861,11
Genetic Algorithm,862,12
Genetic Algorithm,863,12
Genetic Algorithm,864,10
Genetic Algorithm,865,14
Genetic Algorithm,866,15
Genetic Algorithm,867,5
Genetic Algorithm,868,11
Genetic Algorithm,869,7
Genetic Algorithm,870,10
Genetic Algorithm,871,11
Genetic Algorithm,872,11
Genetic Algorithm,873,9
Genetic Algorithm,874,12
Genetic Algorithm,875,8
Genetic Algorithm,876,16
Genetic Algorithm,877,13
Genetic Algorithm,878,15
Genetic Algorithm,879,15
Genetic Algorithm,880,9
Genetic Algorithm,881,9
Genetic Algorithm,882,20
Genetic Algorithm,883,15
Genetic Algorithm,884,9
Genetic Algorithm,885,13
Genetic Algorithm,886,8
Genetic Algorithm,887,9
Genetic Algorithm,888,8
Genetic Algorithm,889,15
Genetic Algorithm,890,10
Genetic Algorithm,891,16
Genetic Algorithm,892,8
Genetic Algorithm,893,11
Genetic Algorithm,894,9
Genetic Algorithm,895,15
Genetic Algorithm,896,16
Genetic Algorithm,897,8
Genetic Algorithm,898,8
Genetic Algorithm,899,7
Genetic Algorithm,900,9
Genetic Algorithm,901,14
Genetic Algorithm,902,12
Genetic Algorithm,903,14
Genetic Algorithm,904,10
Genetic Algorithm,905,7
Genetic Algorithm,906,13
Genetic Algorithm,907,12
Genetic Algorithm,908,14
Genetic Algorithm,909,8
Genetic Algorithm,910,13
Genetic Algorithm,911,14
Genetic Algorithm,912,16
Genetic Algorithm,913,8
Genetic Algorithm,914,11
Genetic Algorithm,915,12
Genetic Algorithm,916,10
Genetic Algorithm,917,11
Genetic Algorithm,918,10
Genetic Algorithm,919,5
Genetic Algorithm,920,11
Genetic Algorithm,921,12
Genetic Algorithm,922,10
Genetic Algorithm,923,10
Genetic Algorithm,924,13
Genetic Algorithm,925,12
Genetic Algorithm,926,12
Genetic Algorithm,927,14
Genetic Algorithm,928,12
Genetic Algorithm,929,9
Genetic Algorithm,930,12
Genetic Algorithm,931,9
Genetic Algorithm,932,11
Genetic Algorithm,933,9
Genetic Algorithm,934,9
Genetic Algorithm,935,9
Genetic Algorithm,936,10
Genetic Algorithm,937,14
Genetic Algorithm,938,14
Genetic Algorithm,939,10
Genetic Algorithm,940,10
Genetic Algorithm,941,7
Genetic Algorithm,942,8
Genetic Algorithm,943,15
Genetic Algorithm,944,11
Genetic Algorithm,945,10
Genetic Algorithm,946,10
Genetic Algorithm,947,10
Genetic Algorithm,948,13
Genetic Algorithm,949,14
Genetic Algorithm,950,13
Genetic Algorithm,951,18
Genetic Algorithm,952,12
Genetic Algorithm,953,6
Genetic Algorithm,954,18
Genetic Algorithm,955,7
Genetic Algorithm,956,12
Genetic Algorithm,957,10
Genetic Algorithm,958,6
Genetic Algorithm,959,8
Genetic Algorithm,960,13
Genetic Algorithm,961,12
Genetic Algorithm,962,10
Genetic Algorithm,963,12
Genetic Algorithm,964,10
Genetic Algorithm,965,7
Genetic Algorithm,966,7
Genetic Algorithm,967,9
Genetic Algorithm,968,11
Genetic Algorithm,969,9
Genetic Algorithm,970,6
Genetic Algorithm,971,10
Genetic Algorithm,972,8
Genetic Algorithm,973,10
Genetic Algorithm,974,12
Genetic Algorithm,975,12
Genetic Algorithm,976,19
Genetic Algorithm,977,10
Genetic Algorithm,978,12
Genetic Algorithm,979,11
Genetic Algorithm,980,14
Genetic Algorithm,981,12
Genetic Algorithm,982,17
Genetic Algorithm,983,13
Genetic Algorithm,984,11
Genetic Algorithm,985,9
Genetic Algorithm,986,18
Genetic Algorithm,987,14
Genetic Algorithm,988,10
Genetic Algorithm,989,11
Genetic Algorithm,990,14
Genetic Algorithm,991,13
Genetic Algorithm,992,19
Genetic Algorithm,993,9
Genetic Algorithm,994,14
Genetic Algorithm,995,10
Genetic Algorithm,996,8
Genetic Algorithm,997,11
Genetic Algorithm,998,14
Genetic Algorithm,999,9
Genetic Algorithm,1000,12
Genetic Algorithm,1001,9
Genetic Algorithm,1002,10
Genetic Algorithm,1003,12
Genetic Algorithm,1004,8
Genetic Algorithm,1005,15
Genetic Algorithm,1006,7
Genetic Algorithm,1007,8
Genetic Algorithm,1008,14
Genetic Algorithm,1009,10
Genetic Algorithm,1010,9
Genetic Algorithm,1011,14
Genetic Algorithm,1012,16
Genetic Algorithm,1013,13
Genetic Algorithm,1014,10
Genetic Algorithm,1015,13
Genetic Algorithm,1016,11
Genetic Algorithm,1017,11
Genetic Algorithm,1018,5
Genetic Algorithm,1019,9
Genetic Algorithm,1020,13
Genetic Algorithm,1021,16
Genetic Algorithm,1022,10
Genetic Algorithm,1023,10
Genetic Algorithm,1024,9
Genetic Algorithm,1025,15
Genetic Algorithm,1026,14
Genetic Algorithm,1027,8
Genetic Algorithm,1028,8
Genetic Algorithm,1029,13
Genetic Algorithm,1030,11
Genetic Algorithm,1031,15
Genetic Algorithm,1032,14
Genetic Algorithm,1033,13
Genetic Algorithm,1034,5
Genetic Algorithm,1035,12
Genetic Algorithm,1036,12
Genetic Algorithm,1037,6
Genetic Algorithm,1038,8
Genetic Algorithm,1039,12
Genetic Algorithm,1040,9
Genetic Algorithm,1041,10
Genetic Algorithm,1042,9
Genetic Algorithm,1043,11
Genetic Algorithm,1044,10
Genetic Algorithm,1045,12
Genetic Algorithm,1046,9
Genetic Algorithm,1047,10
Genetic Algorithm,1048,12
Genetic Algorithm,1049,18
Genetic Algorithm,1050,8
Genetic Algorithm,1051,10
Genetic Algorithm,1052,13
Genetic Algorithm,1053,14
Genetic Algorithm,1054,10
Genetic Algorithm,1055,13
Genetic Algorithm,1056,9
Genetic Algorithm,1057,9
Genetic Algorithm,1058,11
Genetic Algorithm,1059,11
Genetic Algorithm,1060,11
Genetic Algorithm,1061,13
Genetic Algorithm,1062,7
Genetic Algorithm,1063,16
Genetic Algorithm,1064,12
Genetic Algorithm,1065,8
Genetic Algorithm,1066,8
Genetic Algorithm,1067,10
Genetic Algorithm,1068,12
Genetic Algorithm,1069,17
Genetic Algorithm,1070,13
Genetic Algorithm,1071,8
Genetic Algorithm,1072,9
Genetic Algorithm,1073,12
Genetic Algorithm,1074,10
Genetic Algorithm,1075,14
Genetic Algorithm,1076,11
Genetic Algorithm,1077,9
Genetic Algorithm,1078,12
Genetic Algorithm,1079,12
Genetic Algorithm,1080,14
Genetic Algorithm,1081,9
Genetic Algorithm,1082,7
Genetic Algorithm,1083,6
Genetic Algorithm,1084,13
Genetic Algorithm,1085,9
Genetic Algorithm,1086,7
Genetic Algorithm,1087,12
Genetic Algorithm,1088,6
Genetic Algorithm,1089,10
Genetic Algorithm,1090,15
Genetic Algorithm,1091,10
Genetic Algorithm,1092,8
Genetic Algorithm,1093,9
Genetic Algorithm,1094,11
Genetic Algorithm,1095,7
Genetic Algorithm,1096,8
Genetic Algorithm,1097,7
Genetic Algorithm,1098,17
Genetic Algorithm,1099,9
Genetic Algorithm,1100,14
Genetic Algorithm,1101,14
Genetic Algorithm,1102,14
Genetic Algorithm,1103,13
Genetic Algorithm,1104,10
Genetic Algorithm,1105,10
Genetic Algorithm,1106,10
Genetic Algorithm,1107,12
Genetic Algorithm,1108,9
Genetic Algorithm,1109,12
Genetic Algorithm,1110,14
Genetic Algorithm,1111,11
Genetic Algorithm,1112,12
Genetic Algorithm,1113,8
Genetic Algorithm,1114,20
Genetic Algorithm,1115,12
Genetic Algorithm,1116,13
Genetic Algorithm,1117,13
Genetic Algorithm,1118,8
Genetic Algorithm,1119,8
Genetic Algorithm,1120,9
Genetic Algorithm,1121,11
Genetic Algorithm,1122,9
Genetic Algorithm,1123,8
Genetic Algorithm,1124,12
Genetic Algorithm,1125,13
Genetic Algorithm,1126,13
Genetic Algorithm,1127,12
Genetic Algorithm,1128,7
Genetic Algorithm,1129,10
Genetic Algorithm,1130,6
Genetic Algorithm,1131,12
Genetic Algorithm,1132,6
Genetic Algorithm,1133,8
Genetic Algorithm,1134,9
Genetic Algorithm,1135,9
Genetic Algorithm,1136,8
Genetic Algorithm,1137,14
Genetic Algorithm,1138,12
Genetic Algorithm,1139,16
Genetic Algorithm,1140,8
Genetic Algorithm,1141,10
Genetic Algorithm,1142,11
Genetic Algorithm,1143,11
Genetic Algorithm,1144,9
Genetic Algorithm,1145,8
Genetic Algorithm,1146,10
Genetic Algorithm,1147,13
Genetic Algorithm,1148,14
Genetic Algorithm,1149,13
Genetic Algorithm,1150,8
Genetic Algorithm,1151,7
Genetic Algorithm,1152,11
Genetic Algorithm,1153,8
Genetic Algorithm,1154,11
Genetic Algorithm,1155,7
Genetic Algorithm,1156,11
Genetic Algorithm,1157,13
Genetic Algorithm,1158,9
Genetic Algorithm,1159,13
Genetic Algorithm,1160,8
Genetic Algorithm,1161,12
Genetic Algorithm,1162,8
Genetic Algorithm,1163,12
Genetic Algorithm,1164,10
Genetic Algorithm,1165,8
Genetic Algorithm,1166,10
Genetic Algorithm,1167,6
Genetic Algorithm,1168,11
Genetic Algorithm,1169,12
Genetic Algorithm,1170,10
Genetic Algorithm,1171,10
Genetic Algorithm,1172,12
Genetic Algorithm,1173,8
Genetic Algorithm,1174,9
Genetic Algorithm,1175,9
Genetic Algorithm,1176,6
Genetic Algorithm,1177,8
Genetic Algorithm,1178,8
Genetic Algorithm,1179,4
Genetic Algorithm,1180,16
Genetic Algorithm,1181,11
Genetic Algorithm,1182,15
Genetic Algorithm,1183,16
Genetic Algorithm,1184,16
Genetic Algorithm,1185,11
Genetic Algorithm,1186,8
Genetic Algorithm,1187,12
Genetic Algorithm,1188,9
Genetic Algorithm,1189,7
Genetic Algorithm,1190,11
Genetic Algorithm,1191,8
Genetic Algorithm,1192,17
Genetic Algorithm,1193,10
Genetic Algorithm,1194,9
Genetic Algorithm,1195,11
Genetic Algorithm,1196,11
Genetic Algorithm,1197,7
Genetic Algorithm,1198,12
Genetic Algorithm,1199,12
Genetic Algorithm,1200,6
Genetic Algorithm,1201,10
Genetic Algorithm,1202,8
Genetic Algorithm,1203,12
Genetic Algorithm,1204,13
Genetic Algorithm,1205,16
Genetic Algorithm,1206,14
Genetic Algorithm,1207,14
Genetic Algorithm,1208,8
Genetic Algorithm,1209,9
Genetic Algorithm,1210,15
Genetic Algorithm,1211,10
Genetic Algorithm,1212,7
Genetic Algorithm,1213,5
Genetic Algorithm,1214,5
Genetic Algorithm,1215,10
Genetic Algorithm,1216,12
Genetic Algorithm,1217,6
Genetic Algorithm,1218,8
Genetic Algorithm,1219,14
Genetic Algorithm,1220,9
Genetic Algorithm,1221,7
Genetic Algorithm,1222,6
Genetic Algorithm,1223,12
Genetic Algorithm,1224,13
Genetic Algorithm,1225,13
Genetic Algorithm,1226,18
Genetic Algorithm,1227,12
Genetic Algorithm,1228,9
Genetic Algorithm,1229,7
Genetic Algorithm,1230,9
Genetic Algorithm,1231,11
Genetic Algorithm,1232,10
Genetic Algorithm,1233,14
Genetic Algorithm,1234,10
Genetic Algorithm,1235,11
Genetic Algorithm,1236,10
Genetic Algorithm,1237,8
Genetic Algorithm,1238,8
Genetic Algorithm,1239,16
Genetic Algorithm,1240,8
Genetic Algorithm,1241,10
Genetic Algorithm,1242,9
Genetic Algorithm,1243,9
Genetic Algorithm,1244,13
Genetic Algorithm,1245,6
Genetic Algorithm,1246,4
Genetic Algorithm,1247,16
Genetic Algorithm,1248,7
Genetic Algorithm,1249,9
Genetic Algorithm,1250,12
Genetic Algorithm,1251,9
Genetic Algorithm,1252,14
Genetic Algorithm,1253,13
Genetic Algorithm,1254,10
Genetic Algorithm,1255,15
Genetic Algorithm,1256,6
Genetic Algorithm,1257,8
Genetic Algorithm,1258,14
Genetic Algorithm,1259,8
Genetic Algorithm,1260,12
Genetic Algorithm,1261,7
Genetic Algorithm,1262,13
Genetic Algorithm,1263,9
Genetic Algorithm,1264,7
Genetic Algorithm,1265,3
Genetic Algorithm,1266,11
Genetic Algorithm,1267,15
Genetic Algorithm,1268,9
Genetic Algorithm,1269,9
Genetic Algorithm,1270,14
Genetic Algorithm,1271,7
Genetic Algorithm,1272,10
Genetic Algorithm,1273,12
Genetic Algorithm,1274,14
Genetic Algorithm,1275,11
Genetic Algorithm,1276,13
Genetic Algorithm,1277,12
Genetic Algorithm,1278,7
Genetic Algorithm,1279,13
Genetic Algorithm,1280,9
Genetic Algorithm,1281,15
Genetic Algorithm,1282,14
Genetic Algorithm,1283,6
Genetic Algorithm,1284,8
Genetic Algorithm,1285,12
Genetic Algorithm,1286,9
Genetic Algorithm,1287,7
Genetic Algorithm,1288,10
Genetic Algorithm,1289,11
Genetic Algorithm,1290,17
Genetic Algorithm,1291,12
Genetic Algorithm,1292,11
Genetic Algorithm,1293,10
Genetic Algorithm,1294,14
Genetic Algorithm,1295,6
Genetic Algorithm,1296,12
Genetic Algorithm,1297,10
Genetic Algorithm,1298,12
Genetic Algorithm,1299,6
Genetic Algorithm,1300,18
Genetic Algorithm,1301,7
Genetic Algorithm,1302,5
Genetic Algorithm,1303,6
Genetic Algorithm,1304,10
Genetic Algorithm,1305,7
Genetic Algorithm,1306,10
Genetic Algorithm,1307,10
Genetic Algorithm,1308,10
Genetic Algorithm,1309,16
Genetic Algorithm,1310,8
Genetic Algorithm,1311,11
Genetic Algorithm,1312,8
Genetic Algorithm,1313,9
Genetic Algorithm,1314,10
Genetic Algorithm,1315,12
Genetic Algorithm,1316,13
Genetic Algorithm,1317,6
Genetic Algorithm,1318,8
Genetic Algorithm,1319,12
Genetic Algorithm,1320,12
Genetic Algorithm,1321,8
Genetic Algorithm,1322,15
Genetic Algorithm,1323,11
Genetic Algorithm,1324,9
Genetic Algorithm,1325,9
Genetic Algorithm,1326,9
Genetic Algorithm,1327,10
Genetic Algorithm,1328,9
Genetic Algorithm,1329,13
Genetic Algorithm,1330,7
Genetic Algorithm,1331,9
Genetic Algorithm,1332,8
Genetic Algorithm,1333,6
Genetic Algorithm,1334,8
Genetic Algorithm,1335,7
Genetic Algorithm,1336,10
Genetic Algorithm,1337,11
Genetic Algorithm,1338,13
Genetic Algorithm,1339,13
Genetic Algorithm,1340,17
Genetic Algorithm,1341,11
Genetic Algorithm,1342,13
Genetic Algorithm,1343,12
Genetic Algorithm,1344,8
Genetic Algorithm,1345,10
Genetic Algorithm,1346,12
Genetic Algorithm,1347,11
Genetic Algorithm,1348,9
Genetic Algorithm,1349,10
Genetic Algorithm,1350,7
Genetic Algorithm,1351,5
Genetic Algorithm,1352,5
Genetic Algorithm,1353,11
Genetic Algorithm,1354,13
Genetic Algorithm,1355,8
Genetic Algorithm,1356,8
Genetic Algorithm,1357,8
Genetic Algorithm,1358,10
Genetic Algorithm,1359,10
Genetic Algorithm,1360,7
Genetic Algorithm,1361,7
Genetic Algorithm,1362,9
Genetic Algorithm,1363,14
Genetic Algorithm,1364,11
Genetic Algorithm,1365,12
Genetic Algorithm,1366,10
Genetic Algorithm,1367,11
Genetic Algorithm,1368,7
Genetic Algorithm,1369,8
Genetic Algorithm,1370,19
Genetic Algorithm,1371,10
Genetic Algorithm,1372,10
Genetic Algorithm,1373,12
Genetic Algorithm,1374,13
Genetic Algorithm,1375,12
Genetic Algorithm,1376,7
Genetic Algorithm,1377,6
Genetic Algorithm,1378,10
Genetic Algorithm,1379,9
Genetic Algorithm,1380,18
Genetic Algorithm,1381,8
Genetic Algorithm,1382,9
Genetic Algorithm,1383,10
Genetic Algorithm,1384,16
Genetic Algorithm,1385,11
Genetic Algorithm,1386,10
Genetic Algorithm,1387,16
Genetic Algorithm,1388,9
Genetic Algorithm,1389,10
Genetic Algorithm,1390,13
Genetic Algorithm,1391,7
Genetic Algorithm,1392,7
Genetic Algorithm,1393,8
Genetic Algorithm,1394,7
Genetic Algorithm,1395,6
Genetic Algorithm,1396,8
Genetic Algorithm,1397,7
Genetic Algorithm,1398,8
Genetic Algorithm,1399,12
Genetic Algorithm,1400,12
Genetic Algorithm,1401,11
Genetic Algorithm,1402,12
Genetic Algorithm,1403,12
Genetic Algorithm,1404,17
Genetic Algorithm,1405,12
Genetic Algorithm,1406,14
Genetic Algorithm,1407,8
Genetic Algorithm,1408,15
Genetic Algorithm,1409,7
Genetic Algorithm,1410,22
Genetic Algorithm,1411,13
Genetic Algorithm,1412,7
Genetic Algorithm,1413,14
Genetic Algorithm,1414,6
Genetic Algorithm,1415,9
Genetic Algorithm,1416,14
Genetic Algorithm,1417,9
Genetic Algorithm,1418,10
Genetic Algorithm,1419,12
Genetic Algorithm,1420,8
Genetic Algorithm,1421,12
Genetic Algorithm,1422,11
Genetic Algorithm,1423,9
Genetic Algorithm,1424,15
Genetic Algorithm,1425,8
Genetic Algorithm,1426,7
Genetic Algorithm,1427,6
Genetic Algorithm,1428,12
Genetic Algorithm,1429,7
Genetic Algorithm,1430,14
Genetic Algorithm,1431,14
Genetic Algorithm,1432,6
Genetic Algorithm,1433,9
Genetic Algorithm,1434,8
Genetic Algorithm,1435,8
Genetic Algorithm,1436,12
Genetic Algorithm,1437,16
Genetic Algorithm,1438,5
Genetic Algorithm,1439,7
Genetic Algorithm,1440,7
Genetic Algorithm,1441,7
Genetic Algorithm,1442,11
Genetic Algorithm,1443,9
Genetic Algorithm,1444,11
Genetic Algorithm,1445,8
Genetic Algorithm,1446,9
Genetic Algorithm,1447,14
Genetic Algorithm,1448,11
Genetic Algorithm,1449,12
Genetic Algorithm,1450,11
Genetic Algorithm,1451,10
Genetic Algorithm,1452,8
Genetic Algorithm,1453,11
Genetic Algorithm,1454,9
Genetic Algorithm,1455,10
Genetic Algorithm,1456,10
Genetic Algorithm,1457,6
Genetic Algorithm,1458,8
Genetic Algorithm,1459,9
Genetic Algorithm,1460,11
Genetic Algorithm,1461,16
Genetic Algorithm,1462,16
Genetic Algorithm,1463,6
Genetic Algorithm,1464,8
Genetic Algorithm,1465,8
Genetic Algorithm,1466,10
Genetic Algorithm,1467,8
Genetic Algorithm,1468,9
Genetic Algorithm,1469,9
Genetic Algorithm,1470,7
Genetic Algorithm,1471,10
Genetic Algorithm,1472,12
Genetic Algorithm,1473,12
Genetic Algorithm,1474,12
Genetic Algorithm,1475,9
Genetic Algorithm,1476,5
Genetic Algorithm,1477,12
Genetic Algorithm,1478,10
Genetic Algorithm,1479,10
Genetic Algorithm,1480,10
Genetic Algorithm,1481,5
Genetic Algorithm,1482,11
Genetic Algorithm,1483,14
Genetic Algorithm,1484,10
Genetic Algorithm,1485,10
Genetic Algorithm,1486,11
Genetic Algorithm,1487,13
Genetic Algorithm,1488,10
Genetic Algorithm,1489,7
Genetic Algorithm,1490,12
Genetic Algorithm,1491,14
Genetic Algorithm,1492,10
Genetic Algorithm,1493,11
Genetic Algorithm,1494,19
Genetic Algorithm,1495,18
Genetic Algorithm,1496,9
Genetic Algorithm,1497,11
Genetic Algorithm,1498,7
Genetic Algorithm,1499,15
Genetic Algorithm,1500,12
Genetic Algorithm,1501,8
Genetic Algorithm,1502,11
Genetic Algorithm,1503,9
Genetic Algorithm,1504,11
Genetic Algorithm,1505,14
Genetic Algorithm,1506,9
Genetic Algorithm,1507,12
Genetic Algorithm,1508,10
Genetic Algorithm,1509,15
Genetic Algorithm,1510,13
Genetic Algorithm,1511,10
Genetic Algorithm,1512,10
Genetic Algorithm,1513,10
Genetic Algorithm,1514,9
Genetic Algorithm,1515,18
Genetic Algorithm,1516,9
Genetic Algorithm,1517,10
Genetic Algorithm,1518,7
Genetic Algorithm,1519,13
Genetic Algorithm,1520,5
Genetic Algorithm,1521,14
Genetic Algorithm,1522,9
Genetic Algorithm,1523,12
Genetic Algorithm,1524,15
Genetic Algorithm,1525,9
Genetic Algorithm,1526,11
Genetic Algorithm,1527,9
Genetic Algorithm,1528,8
Genetic Algorithm,1529,8
Genetic Algorithm,1530,8
Genetic Algorithm,1531,6
Genetic Algorithm,1532,9
Genetic Algorithm,1533,6
Genetic Algorithm,1534,11
Genetic Algorithm,1535,20
Genetic Algorithm,1536,14
Genetic Algorithm,1537,11
Genetic Algorithm,1538,8
Genetic Algorithm,1539,11
Genetic Algorithm,1540,10
Genetic Algorithm,1541,9
Genetic Algorithm,1542,10
Genetic Algorithm,1543,13
Genetic Algorithm,1544,12
Genetic Algorithm,1545,12
Genetic Algorithm,1546,13
Genetic Algorithm,1547,7
Genetic Algorithm,1548,12
Genetic Algorithm,1549,10
Genetic Algorithm,1550,9
Genetic Algorithm,1551,13
Genetic Algorithm,1552,8
Genetic Algorithm,1553,10
Genetic Algorithm,1554,8
Genetic Algorithm,1555,12
Genetic Algorithm,1556,12
Genetic Algorithm,1557,6
Genetic Algorithm,1558,10
Genetic Algorithm,1559,10
Genetic Algorithm,1560,10
Genetic Algorithm,1561,10
Genetic Algorithm,1562,13
Genetic Algorithm,1563,15
Genetic Algorithm,1564,16
Genetic Algorithm,1565,8
Genetic Algorithm,1566,11
Genetic Algorithm,1567,9
Genetic Algorithm,1568,10
Genetic Algorithm,1569,6
Genetic Algorithm,1570,12
Genetic Algorithm,1571,12
Genetic Algorithm,1572,8
Genetic Algorithm,1573,12
Genetic Algorithm,1574,7
Genetic Algorithm,1575,11
Genetic Algorithm,1576,8
Genetic Algorithm,1577,15
Genetic Algorithm,1578,12
Genetic Algorithm,1579,8
Genetic Algorithm,1580,11
Genetic Algorithm,1581,11
Genetic Algorithm,1582,10
Genetic Algorithm,1583,11
Genetic Algorithm,1584,6
Genetic Algorithm,1585,9
Genetic Algorithm,1586,10
Genetic Algorithm,1587,10
Genetic Algorithm,1588,6
Genetic Algorithm,1589,12
Genetic Algorithm,1590,12
Genetic Algorithm,1591,14
Genetic Algorithm,1592,12
Genetic Algorithm,1593,15
Genetic Algorithm,1594,14
Genetic Algorithm,1595,14
Genetic Algorithm,1596,9
Genetic Algorithm,1597,10
Genetic Algorithm,1598,12
Genetic Algorithm,1599,19
Genetic Algorithm,1600,6
Genetic Algorithm,1601,10
Genetic Algorithm,1602,6
Genetic Algorithm,1603,10
Genetic Algorithm,1604,17
Genetic Algorithm,1605,18
Genetic Algorithm,1606,10
Genetic Algorithm,1607,12
Genetic Algorithm,1608,12
Genetic Algorithm,1609,14
Genetic Algorithm,1610,11
Genetic Algorithm,1611,8
Genetic Algorithm,1612,12
Genetic Algorithm,1613,8
Genetic Algorithm,1614,9
Genetic Algorithm,1615,10
Genetic Algorithm,1616,5
Genetic Algorithm,1617,13
Genetic Algorithm,1618,7
Genetic Algorithm,1619,13
Genetic Algorithm,1620,10
Genetic Algorithm,1621,14
Genetic Algorithm,1622,8
Genetic Algorithm,1623,6
Genetic Algorithm,1624,11
Genetic Algorithm,1625,12
Genetic Algorithm,1626,9
Genetic Algorithm,1627,9
Genetic Algorithm,1628,9
Genetic Algorithm,1629,10
Genetic Algorithm,1630,15
Genetic Algorithm,1631,13
Genetic Algorithm,1632,14
Genetic Algorithm,1633,9
Genetic Algorithm,1634,10
Genetic Algorithm,1635,8
Genetic Algorithm,1636,16
Genetic Algorithm,1637,12
Genetic Algorithm,1638,10
Genetic Algorithm,1639,7
Genetic Algorithm,1640,13
Genetic Algorithm,1641,17
Genetic Algorithm,1642,6
Genetic Algorithm,1643,13
Genetic Algorithm,1644,13
Genetic Algorithm,1645,10
Genetic Algorithm,1646,9
